2019/08/22 11:02:03.854 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:02:03] "GET /static/layui/lay/modules/form.js HTTP/1.1 200 0" 0.000000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:02:03.858 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:02:03] "GET /static/layui/lay/modules/upload.js HTTP/1.1 200 0" 0.000000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:35.933 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:35] "GET /as/votedetail HTTP/1.1 200 0" 0.020000 http://localhost:8111/as/sys/base Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:35.999 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:35] "GET /static/layui/lay/modules/layer.js HTTP/1.1 200 0" 0.000000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:36.030 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:36] "GET /static/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1 200 0" 0.000000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:36.035 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:36] "GET /static/layui/lay/modules/jquery.js HTTP/1.1 200 0" 0.002000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:36.068 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:36] "GET /static/layui/lay/modules/element.js HTTP/1.1 200 0" 0.001000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:36.082 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:36] "GET /static/layui/lay/modules/form.js HTTP/1.1 200 0" 0.000000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

2019/08/22 11:04:36.087 [D] [server.go:2694] ::1 - - [22/Aug/2019 11:04:36] "GET /static/layui/lay/modules/upload.js HTTP/1.1 200 0" 0.000000 http://localhost:8111/as/votedetail Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36

